"","abelmoschus","acacia","acalypha","acer","actinidia","aesculus","agropyron","albizia","allium","alnus","amaranthus","anacardium","ananas","annona","anthurium","apium","arachis","areca","artemisia","artocarpus","asparagus","avena","averrhoa","bambusa","bauhinia","berberis","beta","betula","brassica","bromus","cajanus","calophyllum","camellia","capsicum","carica","carya","cassia","castanea","casuarina","chamaecyparis","chenopodium","chrysanthemum","chrysophyllum","cicer","cichorium","cinnamomum","citrullus","citrus","clerodendrum","cocos","codiaeum","coffea","colocasia","convolvulus","corchorus","corylus","crataegus","crotalaria","croton","cucumis","cucurbita","cycas","cydonia","cynara","cynodon","cyperus","dahlia","datura","daucus","dianthus","digitaria","dimocarpus","dioscorea","diospyros","dracaena","echinochloa","elaeis","eleusine","elymus","eriobotrya","erythrina","eucalyptus","eugenia","euonymus","euphorbia","fagus","festuca","ficus","fortunella","fragaria","fraxinus","garcinia","gardenia","gladiolus","glycine","gossypium","hedera","helianthus","hemerocallis","hevea","hibiscus","hordeum","humulus","ilex","ipomoea","jasminum","juglans","juniperus","lactuca","lagerstroemia","lantana","lathyrus","lens","leucaena","ligustrum","linum","litchi","lolium","lonicera","lotus","luffa","lupinus","lycopersicon","macadamia","magnolia","malus","mangifera","manihot","manilkara","medicago","melia","mentha","momordica","morus","murraya","musa","nephelium","nerium","nicotiana","ocimum","olea","opuntia","oryza","panicum","paspalum","passiflora","pelargonium","pennisetum","persea","petunia","phaseolus","phoenix","physalis","pieris","piper","pistacia","pisum","pittosporum","plantago","platanus","plumeria","poa","polygonum","poncirus","populus","pouteria","prunus","psidium","pueraria","punica","pyrus","quercus","raphanus","rhamnus","rhododendron","rhus","ribes","ricinus","robinia","rosa","rubus","rumex","saccharum","salix","salvia","secale","senecio","setaria","sida","solanum","sonchus","sorbus","sorghum","spinacia","spondias","syringa","syzygium","tectona","terminalia","theobroma","tilia","trifolium","triticum","ulmus","urtica","vaccinium","viburnum","vicia","vigna","vitis","zea","zinnia","ziziphus"
"Insect2642",NA,0,NA,0,NA,NA,0,NA,0,NA,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,1,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,1,0,NA,0,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,NA
"Insect2922",0,1,0,NA,0,0,0,1,NA,0,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,1,0,NA,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,1,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,NA,0,NA,0,0,NA,0,0,1,NA,0,0,0,0,1,NA,0,NA,NA,0,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,1,0,NA,0,0,NA,0,0,1,0,NA,NA,NA,NA,0,1,0,0,NA,0,1,0,0,NA,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA,0,0,NA,0,0,1,NA,0,0,0,0,0,0,NA,0,1,0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,NA,1,1,1,0,0
"Insect1466",0,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,1,NA,0,0,0,NA,0,NA,NA,NA,0,NA,1,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,1,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,NA,0,NA,0,0,0,1,0,0,1,0,NA,0,0,0,0,NA,0,1,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,1,NA,0,0,NA,0,0,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,1,NA,0,0
"Insect2036",NA,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,NA,0,1,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,1,NA,0,NA,0,0,0,1,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,1,NA,NA,0,0,NA,NA,0,NA,0,1,0,1,0,NA,1,0,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,1,NA,NA,0,1,0,NA,NA,0,0,0,0,0,NA,NA,1,0,0,1,0,1,NA,0,NA,1,0,0,0,1,0,0,NA,NA,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,0,0,NA,1,0,NA,0
"Insect1276",1,1,0,1,1,NA,NA,1,1,0,1,1,0,1,0,0,1,0,NA,0,1,0,NA,0,0,NA,NA,0,1,NA,0,NA,1,1,0,NA,0,1,0,0,NA,1,0,NA,0,0,1,1,0,0,NA,0,0,0,0,NA,0,0,0,1,1,NA,NA,0,0,0,1,1,1,0,0,1,1,1,NA,NA,0,0,NA,0,0,NA,0,1,NA,0,NA,1,1,1,0,0,1,0,1,1,1,1,NA,1,1,0,NA,1,1,1,NA,NA,0,NA,0,NA,0,0,1,0,1,NA,0,1,NA,NA,1,NA,0,NA,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,NA,NA,NA,1,0,NA,0,1,1,0,0,1,0,0,0,1,NA,0,0,0,1,1,1,0,1,NA,0,1,1,1,0,0,1,0,NA,1,0,1,1,0,NA,NA,1,0,0,NA,NA,1,1,0,0,0,0,0,1,0,NA,1,0,0,0,NA,0,0,1,1,1,1,1,1,1
"Insect3133",0,NA,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,1,0,NA,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,NA,0,0,NA,NA,1,0,0,NA,1,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,0,NA,1,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,1,NA,NA,0,1,0,NA,NA,0,0,NA,0,0,NA,0,0,0,NA,1,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,0
"Insect2088",0,NA,0,NA,0,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,1,0,NA,NA,NA,NA,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,0,0,0,1,0,0,0,NA,0,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,0,0,NA,0,1,0,0,0,0,NA,0,NA,1,0,NA,0,NA,0,0,NA,NA,1,0,0,1,0,0,NA,0,0,NA,0,0,0
"Insect2037",0,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,0,1,NA,0,0,1,0,0,NA,NA,0,0,NA,0,0,0,NA,0,1,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,1,0,0,0,0,0,NA,NA,NA,0
"Insect3135",1,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,NA,1,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,1,NA,0,0,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,NA,0,NA,0,1,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,1,0,NA
"Insect2847",NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,1,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,1,0,NA,0,0,NA,0,0,1,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1,1,0,NA,NA,0,0,0,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,0,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,1,0,0,NA
"Insect2848",NA,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,1,NA,0,0,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,1,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,0
"Insect2581",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,1,0,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,1,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,0,0,NA,1,NA,1,NA,0,0,0,0,1,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,NA,0,1,0,0,0,NA,0,0,1,1,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,1,NA,NA,0,0,0,0,1,0,0,1,NA,0,NA,0,0,NA,0,NA,0,1,NA,NA,0,0,0,0,NA,1,0,NA
"Insect2039",0,1,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,1,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,1,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,1,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,1,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,1,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0
"Insect2040",0,0,NA,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,1,NA,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,1,NA,NA,NA,0,0,NA,0,NA,0,0,NA,0,0
"Insect3131",NA,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,1,NA,NA,NA,0,0,0,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,NA,NA,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,NA,NA
"Insect2347",0,1,0,0,0,NA,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,0,1,0,NA,0,0,0,NA,1,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,1,0,0,NA,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0,0,1,NA,NA,0,0,NA,0,0,0,0,1,NA,NA,0,1,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0
"Insect2041",0,1,0,NA,NA,0,NA,1,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,0,1,0,NA,NA,0,0,NA,1,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,1,NA,NA,0,NA,0,0,0,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,1,1,0,NA,0,0,NA,NA,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,0,NA,0,NA,NA,0,0,NA,0,NA,NA,0,0
"Insect3115",0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,1,0,NA,NA,NA,0,NA,0,1,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,1,1,0,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,1,NA,0,NA,NA,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,1,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,1,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,NA,1,0,NA
"Insect2042",NA,1,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,1,0,0,0,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,1,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,1,NA,0,NA,0,0,0,NA,1,0,NA,NA,0,1,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0
"Insect2043",NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,NA,NA,0,0,0,0,NA,0,1,NA,0,0,0,0,1,NA,0,0,NA,0,0,NA,0,NA,0,0,0,NA,0,0,NA,1,0,0,0,NA,0,NA,0,0,1,0,1,NA,0,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1,0,0,NA,NA,1,0,0,NA,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,1,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,1,1,0,1,1,NA,NA,1,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,1
"Insect3104",0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,1,0,NA,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,1,0,0,NA,1,NA,0,0,0,0,0,NA,1,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,0,NA,1,1,NA,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,NA,0,0,0,0,1,NA,0,NA,0,NA,0,0,NA,0,0
"Insect345",0,NA,NA,0,NA,0,NA,0,1,0,0,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,0,NA,1,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,1,NA,0,NA,NA,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,NA,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,1,NA,NA,NA,1,0,0,NA,NA,0,0,0,1,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0,1,0,0,0,0,0,0,0,NA,0,0,0,1,1,NA,0,0,0,1,0,NA,0,NA,0
"Insect69",1,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,0,NA,1,0,NA,0,0,0,0,NA,0,NA,0,NA,1,0,NA,0,0,0,NA,1,0,NA,0,0,0,0,NA,0,0,0,1,1,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,1,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,0,1,0,0,NA,0,1,NA,NA,0,NA,NA,0,NA,NA,0,1,0,0,NA,0,0,NA,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,1,NA,0,1,0,0,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,NA,NA,1,0,0
"Insect2437",0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,1,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,NA
"Insect505",1,1,0,NA,1,0,NA,0,1,0,1,1,NA,0,0,1,1,NA,NA,0,1,NA,0,0,NA,NA,1,0,1,0,NA,0,1,1,0,NA,0,NA,1,NA,1,1,0,1,1,0,1,1,0,NA,0,1,1,1,1,0,0,0,0,1,1,NA,NA,1,0,NA,0,1,1,1,0,0,0,0,NA,0,0,1,0,NA,0,1,0,NA,1,NA,0,1,0,1,NA,0,NA,1,1,1,0,1,NA,NA,1,0,0,0,1,0,0,NA,1,0,1,0,0,1,0,1,0,NA,NA,NA,1,0,1,1,NA,1,0,1,0,1,0,1,0,1,0,1,NA,0,1,1,0,1,1,0,NA,0,0,1,1,NA,1,1,0,0,1,0,1,0,0,NA,0,NA,0,0,1,0,1,1,0,1,1,1,1,0,NA,0,NA,1,NA,1,0,1,1,NA,1,NA,1,NA,0,1,0,0,1,1,0,0,NA,1,NA,1,0,1,1,0,0,0,0,1,1,1,1,1,0
"Insect715",1,1,NA,NA,1,NA,NA,0,1,0,1,0,1,1,0,1,1,NA,0,1,1,0,0,0,NA,0,1,0,1,0,1,0,1,1,1,NA,0,0,1,0,1,1,0,1,1,NA,1,1,0,1,NA,1,1,0,1,0,0,1,1,1,1,NA,NA,1,0,0,1,1,1,1,0,1,1,1,NA,NA,1,NA,0,NA,1,1,1,NA,1,0,0,1,0,1,0,0,0,1,1,1,0,1,NA,1,1,0,NA,0,1,1,0,0,1,NA,1,1,1,1,0,1,1,0,0,0,1,NA,1,0,0,1,1,1,0,1,NA,1,1,1,0,1,NA,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,NA,NA,1,NA,1,0,1,0,NA,0,1,NA,1,NA,1,1,1,0,1,NA,1,0,0,0,NA,1,0,1,NA,0,1,0,0,NA,0,NA,1,1,1,0,1,1,0,1,1,1,1,1,NA,1,1,0,NA,0,0,0,1,1,1,1,0
