"1","2","3","4","5","6","7","kingdom","phylum","class","order","family","genus","species"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Schleichera","Schleichera oleosa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Bixaceae","Bixa","Bixa orellana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Austroeupatorium","Austroeupatorium inulaefolium"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Schizolobium","Schizolobium parahyba"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Adenanthera","Adenanthera pavonina"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Ceiba","Ceiba pentandra"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","Esenbeckia","Esenbeckia pentaphylla"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Dendrobium","Dendrobium phalaenopsis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Centrosema","Centrosema plumieri"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Claoxylon","Claoxylon indicum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","Eugenia","Eugenia polyantha"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","Pouteria","Pouteria sapota"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Burseraceae","Bursera","Bursera simaruba"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Theaceae","Camellia","Camellia sinensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Flemingia","Flemingia strobilifera"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","Miconia","Miconia trinervia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria trichotoma"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Tephrosia","Tephrosia vogelii"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Alseis","Alseis yucatanensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus morigerus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Eusideroxylon","Eusideroxylon zwageri"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Gliricidia","Gliricidia sepium"
