"Family","Genus"
"Leguminosae","Oxyramphis"
"Leguminosae","Oxyrhynchus"
"Leguminosae","Oxystigma"
"Leguminosae","Oxytropis"
"Leguminosae","Pachecoa"
"Leguminosae","Pachyelasma"
"Leguminosae","Pachyraphea"
"Leguminosae","Pachyrhizus"
"Leguminosae","Pahudia"
"Leguminosae","Painteria"
"Leguminosae","Paloue"
"Leguminosae","Palovea"
"Leguminosae","Paloveopsis"
"Leguminosae","Panthocarpa"
"Leguminosae","Panurea"
"Leguminosae","Paracalyx"
"Leguminosae","Paraderris"
"Leguminosae","Paragoodia"
"Leguminosae","Parallosa"
"Leguminosae","Paramachaerium"
"Leguminosae","Paramacrolobium"
"Leguminosae","Paramesus"
"Leguminosae","Parapiptadenia"
"Leguminosae","Pararchidendron"
"Leguminosae","Paraserianthes"
"Leguminosae","Paraspalathus"
"Leguminosae","Paratephrosia"
"Leguminosae","Parkia"
"Leguminosae","Parkinsonia"
"Leguminosae","Parochetus"
"Leguminosae","Parosela"
"Leguminosae","Parryella"
"Leguminosae","Passaea"
"Leguminosae","Patagonia"
"Leguminosae","Patagonium"
"Leguminosae","Pauletia"
"Leguminosae","Pearsonia"
"Leguminosae","Pedina"
"Leguminosae","Pediomelum"
"Leguminosae","Pedrosia"
"Leguminosae","Peiranisia"
"Leguminosae","Pelecynthis"
"Leguminosae","Pellegriniodendron"
"Leguminosae","Peltiera"
"Leguminosae","Peltogyne"
"Leguminosae","Peltophorum"
"Leguminosae","Pentaclethra"
"Leguminosae","Pentadynamis"
"Leguminosae","Pentaphyllon"
"Leguminosae","Peraltea"
"Leguminosae","Periandra"
"Leguminosae","Pericopsis"
"Leguminosae","Perima"
"Leguminosae","Perittium"
"Leguminosae","Perlebia"
"Leguminosae","Petaladenium"
"Leguminosae","Petalogyne"
"Leguminosae","Petalostemon"
"Leguminosae","Petalostemum"
"Leguminosae","Petalostylis"
"Leguminosae","Peteria"
"Leguminosae","Petteria"
"Leguminosae","Phaca"
"Leguminosae","Phanera"
"Leguminosae","Phasellus"
"Leguminosae","Phaseolodes"
"Leguminosae","Phaseolus"
"Leguminosae","Philammos"
"Leguminosae","Philenoptera"
"Leguminosae","Phlebosporum"
"Leguminosae","Phusicarpos"
"Leguminosae","Phylacium"
"Leguminosae","Phyllobotrys"
"Leguminosae","Phyllocarpus"
"Leguminosae","Phyllocytisus"
"Leguminosae","Phyllodium"
"Leguminosae","Phyllolobium"
"Leguminosae","Phyllota"
"Leguminosae","Phylloxylon"
"Leguminosae","Physolobium"
"Leguminosae","Physostigma"
"Leguminosae","Pickeringia"
"Leguminosae","Pictetia"
"Leguminosae","Pileostigma"
"Leguminosae","Piliostigma"
"Leguminosae","Pillera"
"Leguminosae","Piptadenia"
"Leguminosae","Piptadeniastrum"
"Leguminosae","Piptadeniopsis"
"Leguminosae","Piptanthus"
"Leguminosae","Piptomeris"
"Leguminosae","Piscidia"
"Leguminosae","Piscipula"
"Leguminosae","Pisum"
"Leguminosae","Pithecellobium"
"Leguminosae","Pithecodendron"
"Leguminosae","Pithecolobium"
"Leguminosae","Pityrocarpa"
"Leguminosae","Placolobium"
"Leguminosae","Plagiocarpus"
"Leguminosae","Plagiolobium"
"Leguminosae","Plagiosiphon"
"Leguminosae","Plaso"
"Leguminosae","Plathymenia"
"Leguminosae","Platycelyphium"
"Leguminosae","Platycyamus"
"Leguminosae","Platylobium"
"Leguminosae","Platymiscium"
"Leguminosae","Platypodium"
"Leguminosae","Platysepalum"
"Leguminosae","Plectrotropis"
"Leguminosae","Pleiospora"
"Leguminosae","Pleurolobus"
"Leguminosae","Pleuromenes"
"Leguminosae","Ploca"
"Leguminosae","Pocockia"
"Leguminosae","Podalyria"
"Leguminosae","Podiopetalum"
"Leguminosae","Podlechiella"
"Leguminosae","Podocarpium"
"Leguminosae","Podochrea"
"Leguminosae","Podocytisus"
"Leguminosae","Podolobium"
"Leguminosae","Podolotus"
"Leguminosae","Poecilanthe"
"Leguminosae","Poecilocarpus"
"Leguminosae","Poeppigia"
"Leguminosae","Pogonitis"
"Leguminosae","Pogonostigma"
"Leguminosae","Poinciana"
"Leguminosae","Poincianella"
"Leguminosae","Poiretia"
"Leguminosae","Poissonia"
"Leguminosae","Poitea"
"Leguminosae","Polhillia"
"Leguminosae","Poltolobium"
"Leguminosae","Polylobium"
"Leguminosae","Polystemonanthus"
"Leguminosae","Polytropis"
"Leguminosae","Pomaria"
"Leguminosae","Pongamia"
"Leguminosae","Pongamiopsis"
"Leguminosae","Pongelion"
"Leguminosae","Pontania"
"Leguminosae","Possira"
"Leguminosae","Possura"
"Leguminosae","Priestleya"
"Leguminosae","Prioria"
"Leguminosae","Priotropis"
"Leguminosae","Proselias"
"Leguminosae","Prosopidastrum"
"Leguminosae","Prosopis"
"Leguminosae","Pseudacacia"
"Leguminosae","Pseudarthria"
"Leguminosae","Pseudeminia"
"Leguminosae","Pseudo-acacia"
"Leguminosae","Pseudoberlinia"
"Leguminosae","Pseudocynometra"
"Leguminosae","Pseudoentada"
"Leguminosae","Pseudoeriosema"
"Leguminosae","Pseudolotus"
"Leguminosae","Pseudomacrolobium"
"Leguminosae","Pseudopiptadenia"
"Leguminosae","Pseudoprosopis"
"Leguminosae","Pseudosamanea"
"Leguminosae","Pseudosindora"
"Leguminosae","Pseudovigna"
"Leguminosae","Psilolepus"
"Leguminosae","Psilorhegma"
"Leguminosae","Psophocarpus"
"Leguminosae","Psoralea"
"Leguminosae","Psoralidium"
"Leguminosae","Psorothamnus"
"Leguminosae","Psycholobium"
"Leguminosae","Psychridium"
"Leguminosae","Pterocarpos"
"Leguminosae","Pterocarpus"
"Leguminosae","Pterodon"
"Leguminosae","Pterogyne"
"Leguminosae","Pterolobium"
"Leguminosae","Pterospartum"
"Leguminosae","Ptycholobium"
"Leguminosae","Ptychosema"
"Leguminosae","Pueraria"
"Leguminosae","Pultenaea"
"Leguminosae","Punjuba"
"Leguminosae","Pusaetha"
"Leguminosae","Pycnospora"
"Leguminosae","Pyranthus"
"Leguminosae","Pyrrhotrichia"
"Leguminosae","Quirosia"
"Leguminosae","Racosperma"
"Leguminosae","Radackia"
"Leguminosae","Radiusia"
"Leguminosae","Rafnia"
"Leguminosae","Ramirezella"
"Leguminosae","Ramirezia"
"Leguminosae","Ramorinoa"
"Leguminosae","Rathkea"
"Leguminosae","Recordoxylon"
"Leguminosae","Rehsonia"
"Leguminosae","Requienia"
"Leguminosae","Retama"
"Leguminosae","Rhodopis"
"Leguminosae","Rhombifolium"
"Leguminosae","Rhynchium"
"Leguminosae","Rhynchocarpa"
"Leguminosae","Rhynchodium"
"Leguminosae","Rhynchosia"
"Leguminosae","Rhynchotropis"
"Leguminosae","Riedeliella"
"Leguminosae","Rivasgodaya"
"Leguminosae","Robinia"
"Leguminosae","Robynsiophyton"
"Leguminosae","Roea"
"Leguminosae","Rothia"
"Leguminosae","Rudua"
"Leguminosae","Rupertia"
"Leguminosae","Ruteria"
"Leguminosae","Sakoanala"
"Leguminosae","Saldania"
"Leguminosae","Saltzwedelia"
"Leguminosae","Salweenia"
"Leguminosae","Samanea"
"Leguminosae","Saraca"
"Leguminosae","Sarcodum"
"Leguminosae","Sarcophyllum"
"Leguminosae","Sarcophyllus"
"Leguminosae","Sarothamnus"
"Leguminosae","Sartoria"
"Leguminosae","Scandalida"
"Leguminosae","Schefflerodendron"
"Leguminosae","Schizolobium"
"Leguminosae","Schleinitzia"
"Leguminosae","Schnella"
"Leguminosae","Schotia"
"Leguminosae","Schrankia"
"Leguminosae","Sciaplea"
"Leguminosae","Sclerolobium"
"Leguminosae","Sclerothamnus"
"Leguminosae","Scorodophloeus"
"Leguminosae","Scorpiurus"
"Leguminosae","Scorpius"
"Leguminosae","Scottia"
"Leguminosae","Scytalis"
"Leguminosae","Sebipira"
"Leguminosae","Securigera"
"Leguminosae","Securilla"
"Leguminosae","Securina"
"Leguminosae","Seemannantha"
"Leguminosae","Segurola"
"Leguminosae","Sellocharis"
"Leguminosae","Semeionotis"
"Leguminosae","Semetor"
"Leguminosae","Senegalia"
"Leguminosae","Senna"
"Leguminosae","Sensitiva"
"Leguminosae","Serianthes"
"Leguminosae","Sericandra"
"Leguminosae","Sertula"
"Leguminosae","Sesban"
"Leguminosae","Sesbania"
"Leguminosae","Shuteria"
"Leguminosae","Sigmoidotropis"
"Leguminosae","Siliquastrum"
"Leguminosae","Sindora"
"Leguminosae","Sindoropsis"
"Leguminosae","Singana"
"Leguminosae","Sinodolichos"
"Leguminosae","Smirnowia"
"Leguminosae","Smithia"
"Leguminosae","Soemmeringia"
"Leguminosae","Soja"
"Leguminosae","Solenotus"
"Leguminosae","Solulus"
"Leguminosae","Sooja"
"Leguminosae","Sophora"
"Leguminosae","Spadostyles"
"Leguminosae","Spaendoncea"
"Leguminosae","Spartianthus"
"Leguminosae","Spartidium"
"Leguminosae","Spartium"
"Leguminosae","Spartocytisus"
"Leguminosae","Spathionema"
"Leguminosae","Spatholobus"
"Leguminosae","Spatulima"
"Leguminosae","Sphaerolobium"
"Leguminosae","Sphaerophysa"
"Leguminosae","Sphenostylis"
"Leguminosae","Sphinctolobium"
"Leguminosae","Sphinctospermum"
"Leguminosae","Sphinga"
"Leguminosae","Sphingium"
"Leguminosae","Spiesia"
"Leguminosae","Spirocarpus"
"Leguminosae","Spiroloba"
"Leguminosae","Spirotropis"
"Leguminosae","Spongiocarpella"
"Leguminosae","Stachyothyrsus"
"Leguminosae","Stahlia"
"Leguminosae","Stauracanthus"
"Leguminosae","Steinbachiella"
"Leguminosae","Stella"
"Leguminosae","Stemonocoleus"
"Leguminosae","Stenodrepanum"
"Leguminosae","Stirtonanthus"
"Leguminosae","Stirtonia"
"Leguminosae","Stiza"
"Leguminosae","Stizolobium"
"Leguminosae","Stonesiella"
"Leguminosae","Storckiella"
"Leguminosae","Stracheya"
"Leguminosae","Streblorrhiza"
"Leguminosae","Streptosema"
"Leguminosae","Strombocarpa"
"Leguminosae","Strongylodon"
"Leguminosae","Strophostyles"
"Leguminosae","Stryphnodendron"
"Leguminosae","Stuhlmannia"
"Leguminosae","Stylosanthes"
"Leguminosae","Styphnolobium"
"Leguminosae","Sulitra"
"Leguminosae","Sulla"
"Leguminosae","Sutherlandia"
"Leguminosae","Swainsona"
"Leguminosae","Swantia"
"Leguminosae","Swartzia"
"Leguminosae","Sweetia"
"Leguminosae","Sylvichadsia"
"Leguminosae","Sympetalandra"
"Leguminosae","Syrmatium"
"Leguminosae","Syspone"
"Leguminosae","Tabaroa"
"Leguminosae","Tachigali"
"Leguminosae","Tadehagi"
"Leguminosae","Talbotiella"
"Leguminosae","Tamarindus"
"Leguminosae","Tara"
"Leguminosae","Taralea"
"Leguminosae","Taverniera"
"Leguminosae","Telestria"
"Leguminosae","Telina"
"Leguminosae","Telinaria"
"Leguminosae","Teline"
"Leguminosae","Telis"
"Leguminosae","Templetonia"
"Leguminosae","Tephrosia"
"Leguminosae","Teramnus"
"Leguminosae","Ternatea"
"Leguminosae","Terua"
"Leguminosae","Tessmannia"
"Leguminosae","Tetraberlinia"
"Leguminosae","Tetragonolobus"
"Leguminosae","Tetrapleura"
"Leguminosae","Tetrapterocarpon"
"Leguminosae","Tetrodea"
"Leguminosae","Teyleria"
"Leguminosae","Thailentadopsis"
"Leguminosae","Theodora"
"Leguminosae","Thermia"
"Leguminosae","Thermopsis"
"Leguminosae","Thinicola"
"Leguminosae","Thornbera"
"Leguminosae","Thylacanthus"
"Leguminosae","Tibetia"
"Leguminosae","Tipuana"
"Leguminosae","Tium"
"Leguminosae","Toluifera"
"Leguminosae","Toubaouate"
"Leguminosae","Touchiroa"
"Leguminosae","Tounatea"
"Leguminosae","Tournaya"
"Leguminosae","Trachylobium"
"Leguminosae","Tragacantha"
"Leguminosae","Trichasma"
"Leguminosae","Trichopodium"
"Leguminosae","Tricoilendus"
"Leguminosae","Triendilix"
"Leguminosae","Trifidacanthus"
"Leguminosae","Trifillium"
"Leguminosae","Trifoliastrum"
"Leguminosae","Trifolium"
"Leguminosae","Trigonella"
"Leguminosae","Trineuria"
"Leguminosae","Trioptolemea"
"Leguminosae","Triphylloides"
"Leguminosae","Triphyllum"
"Leguminosae","Triplisomeris"
"Leguminosae","Tripodion"
"Leguminosae","Trischidium"
"Leguminosae","Tropitoma"
"Leguminosae","Tubocytisus"
"Leguminosae","Tuchiroa"
"Leguminosae","Tunatea"
"Leguminosae","Tylosema"
"Leguminosae","Uittienia"
"Leguminosae","Uleanthus"
"Leguminosae","Ulex"
"Leguminosae","Umtiza"
"Leguminosae","Uraria"
"Leguminosae","Urariopsis"
"Leguminosae","Uribea"
"Leguminosae","Urodon"
"Leguminosae","Ursia"
"Leguminosae","Ursifolium"
"Leguminosae","Vachellia"
"Leguminosae","Vandasina"
"Leguminosae","Vascoa"
"Leguminosae","Vatairea"
"Leguminosae","Vataireopsis"
"Leguminosae","Vatovaea"
"Leguminosae","Vaughania"
"Leguminosae","Vavilovia"
"Leguminosae","Verzinum"
"Leguminosae","Vexibia"
"Leguminosae","Vibexia"
"Leguminosae","Vicia"
"Leguminosae","Vicilla"
"Leguminosae","Vicioides"
"Leguminosae","Vigna"
"Leguminosae","Viguieranthus"
"Leguminosae","Vilmorinia"
"Leguminosae","Viminaria"
"Leguminosae","Virgilia"
"Leguminosae","Voandzeia"
"Leguminosae","Voglera"
"Leguminosae","Vouacapoua"
"Leguminosae","Vouapa"
"Leguminosae","Vuacapua"
"Leguminosae","Vuapa"
"Leguminosae","Vulneraria"
"Leguminosae","Wagatea"
"Leguminosae","Wajira"
"Leguminosae","Wallaceodendron"
"Leguminosae","Walpersia"
"Leguminosae","Weberbauerella"
"Leguminosae","Westia"
"Leguminosae","Westonia"
"Leguminosae","Wiborgia"
"Leguminosae","Wiborgiella"
"Leguminosae","Wiggersia"
"Leguminosae","Willardia"
"Leguminosae","Willdampia"
"Leguminosae","Wisteria"
"Leguminosae","Xanthobrychis"
"Leguminosae","Xanthocercis"
"Leguminosae","Xerocarpus"
"Leguminosae","Xerocladia"
"Leguminosae","Xeroderris"
"Leguminosae","Xerophysa"
"Leguminosae","Xerosphaera"
"Leguminosae","Xiphocarpus"
"Leguminosae","Xiphostylis"
"Leguminosae","Xiphotheca"
"Leguminosae","Xipotheca"
"Leguminosae","Xylia"
"Leguminosae","Xylophacos"
"Leguminosae","Zaga"
"Leguminosae","Zapoteca"
"Leguminosae","Zenia"
"Leguminosae","Zenkerella"
"Leguminosae","Zenopogon"
"Leguminosae","Zichya"
"Leguminosae","Zingania"
"Leguminosae","Zollernia"
"Leguminosae","Zornia"
"Leguminosae","Zuccagnia"
"Leguminosae","Zygia"
"Leguminosae","Zygocarpum"
"Leguminosae","Zygomeris"
"Lejeuneaceae","Acanthocoleus"
"Lejeuneaceae","Acantholejeunea"
"Lejeuneaceae","Acrolejeunea"
"Lejeuneaceae","Allorgella"
"Lejeuneaceae","Amphilejeunea"
"Lejeuneaceae","Anomalolejeunea"
"Lejeuneaceae","Anoplolejeunea"
"Lejeuneaceae","Aphanolejeunea"
"Lejeuneaceae","Archilejeunea"
"Lejeuneaceae","Aureolejeunea"
"Lejeuneaceae","Austrolejeunea"
"Lejeuneaceae","Blepharolejeunea"
"Lejeuneaceae","Brachiolejeunea"
"Lejeuneaceae","Bromeliophila"
"Lejeuneaceae","Bryopteris"
"Lejeuneaceae","Byssolejeunea"
"Lejeuneaceae","Calatholejeunea"
"Lejeuneaceae","Campylolejeunea"
"Lejeuneaceae","Capillolejeunea"
"Lejeuneaceae","Cardiolejeunea"
"Lejeuneaceae","Caudalejeunea"
"Lejeuneaceae","Cephalolejeunea"
"Lejeuneaceae","Ceratolejeunea"
"Lejeuneaceae","Cheilolejeunea"
"Lejeuneaceae","Chondriolejeunea"
"Lejeuneaceae","Cladiantholejeunea"
"Lejeuneaceae","Cladocolea"
"Lejeuneaceae","Cladolejeunea"
"Lejeuneaceae","Cololejeunea"
"Lejeuneaceae","Colura"
"Lejeuneaceae","Colurolejeunea"
"Lejeuneaceae","Crossotolejeunea"
"Lejeuneaceae","Cryptogynolejeunea"
"Lejeuneaceae","Cyclolejeunea"
"Lejeuneaceae","Cyrtolejeunea"
"Lejeuneaceae","Cystolejeunea"
"Lejeuneaceae","Dactylolejeunea"
"Lejeuneaceae","Dactylophorella"
"Lejeuneaceae","Dendrolejeunea"
"Lejeuneaceae","Dicladolejeunea"
"Lejeuneaceae","Dicranolejeunea"
"Lejeuneaceae","Diplasiolejeunea"
"Lejeuneaceae","Drepanolejeunea"
"Lejeuneaceae","Echinocolea"
"Lejeuneaceae","Echinolejeunea"
"Lejeuneaceae","Eulejeunea"
"Lejeuneaceae","Euosmolejeunea"
"Lejeuneaceae","Evansiolejeunea"
"Lejeuneaceae","Frullanoides"
"Lejeuneaceae","Fulfordianthus"
"Lejeuneaceae","Haplolejeunea"
"Lejeuneaceae","Harpalejeunea"
"Lejeuneaceae","Hattoriolejeunea"
"Lejeuneaceae","Heterolejeunea"
"Lejeuneaceae","Hygrolejeunea"
"Lejeuneaceae","Inflatolejeunea"
"Lejeuneaceae","Jovetastella"
"Lejeuneaceae","Kingiolejeunea"
"Lejeuneaceae","Kymatolejeunea"
"Lejeuneaceae","Leiolejeunea"
"Lejeuneaceae","Lejeunea"
"Lejeuneaceae","Lepidolejeunea"
"Lejeuneaceae","Leptocolea"
"Lejeuneaceae","Leptolejeunea"
"Lejeuneaceae","Leucolejeunea"
"Lejeuneaceae","Lindigianthus"
"Lejeuneaceae","Lopholejeunea"
"Lejeuneaceae","Luteolejeunea"
"Lejeuneaceae","Macrocolura"
"Lejeuneaceae","Macrolejeunea"
"Lejeuneaceae","Marchesinia"
"Lejeuneaceae","Mastigolejeunea"
"Lejeuneaceae","Metalejeunea"
"Lejeuneaceae","Metzgeriopsis"
"Lejeuneaceae","Microlejeunea"
"Lejeuneaceae","Myriocolea"
"Lejeuneaceae","Myriocoleopsis"
"Lejeuneaceae","Neopotamolejeunea"
"Lejeuneaceae","Nephelolejeunea"
"Lejeuneaceae","Neurolejeunea"
"Lejeuneaceae","Nipponolejeunea"
"Lejeuneaceae","Odontolejeunea"
"Lejeuneaceae","Omphalanthus"
"Lejeuneaceae","Ophthalmolejeunea"
"Lejeuneaceae","Oreolejeunea"
"Lejeuneaceae","Oryzolejeunea"
"Lejeuneaceae","Otigoniolejeunea"
"Lejeuneaceae","Otolejeunea"
"Lejeuneaceae","Papillolejeunea"
"Lejeuneaceae","Pedinolejeunea"
"Lejeuneaceae","Peltolejeunea"
"Lejeuneaceae","Perilejeunea"
"Lejeuneaceae","Phaeolejeunea"
"Lejeuneaceae","Phragmicoma"
"Lejeuneaceae","Phragmilejeunea"
"Lejeuneaceae","Physantholejeunea"
"Lejeuneaceae","Physocolea"
"Lejeuneaceae","Pictolejeunea"
"Lejeuneaceae","Pluvianthus"
"Lejeuneaceae","Potamolejeunea"
"Lejeuneaceae","Prionocolea"
"Lejeuneaceae","Prionolejeunea"
"Lejeuneaceae","Ptychanthus"
"Lejeuneaceae","Ptychocoleus"
"Lejeuneaceae","Ptycholejeunea"
"Lejeuneaceae","Pycnolejeunea"
"Lejeuneaceae","Rectolejeunea"
"Lejeuneaceae","Rhaphidolejeunea"
"Lejeuneaceae","Schiffneriolejeunea"
"Lejeuneaceae","Schusteria"
"Lejeuneaceae","Schusterolejeunea"
"Lejeuneaceae","Siphonolejeunea"
"Lejeuneaceae","Sphaerolejeunea"
"Lejeuneaceae","Spruceanthus"
"Lejeuneaceae","Stenolejeunea"
"Lejeuneaceae","Stictolejeunea"
"Lejeuneaceae","Strepsilejeunea"
"Lejeuneaceae","Stylolejeunea"
"Lejeuneaceae","Symbiezidium"
"Lejeuneaceae","Taeniolejeunea"
"Lejeuneaceae","Taxilejeunea"
"Lejeuneaceae","Thysananthus"
"Lejeuneaceae","Trachylejeunea"
"Lejeuneaceae","Trocholejeunea"
"Lejeuneaceae","Tuyamaella"
"Lejeuneaceae","Tuzibeanthus"
"Lejeuneaceae","Verdoornianthus"
"Lejeuneaceae","Vitalianthus"
"Lejeuneaceae","Xylolejeunea"
"Lembophyllaceae","Camptochaete"
"Lembophyllaceae","Dixonia"
"Lembophyllaceae","Dolichomitra"
"Lembophyllaceae","Dolichomitriopsis"
"Lembophyllaceae","Fallaciella"
"Lembophyllaceae","Fifea"
"Lembophyllaceae","Isotheciadelphus"
"Lembophyllaceae","Lembophyllum"
"Lembophyllaceae","Neobarbella"
"Lembophyllaceae","Plasteurhynchium"
"Lembophyllaceae","Porotrichodendron"
"Lembophyllaceae","Porotrichopsis"
"Lembophyllaceae","Pseudisothecium"
"Lembophyllaceae","Pseudopilotrichum"
"Lembophyllaceae","Thamniella"
"Lembophyllaceae","Tripterocladium"
"Lentibulariaceae","Askofake"
"Lentibulariaceae","Biovularia"
"Lentibulariaceae","Bucranion"
"Lentibulariaceae","Calpidisca"
"Lentibulariaceae","Cosmiza"
"Lentibulariaceae","Diurospermum"
"Lentibulariaceae","Enskide"
"Lentibulariaceae","Genlisea"
"Lentibulariaceae","Hamulia"
"Lentibulariaceae","Isoloba"
"Lentibulariaceae","Lepiactis"
"Lentibulariaceae","Meionula"
"Lentibulariaceae","Pinguicula"
"Lentibulariaceae","Plectoma"
"Lentibulariaceae","Polypompholyx"
"Lentibulariaceae","Utricularia"
"Lentibulariaceae","Vesiculina"
"Lepicoleaceae","Leperoma"
"Lepicoleaceae","Lepicolea"
"Lepicoleaceae","Mastigophora"
"Lepidobotryaceae","Lepidobotrys"
"Lepidobotryaceae","Ruptiliocarpon"
"Lepidolaenaceae","Gackstroemia"
"Lepidolaenaceae","Lepidogyna"
"Lepidolaenaceae","Lepidolaena"
"Lepidolaenaceae","Polyotus"
"Lepidolaenaceae","Trichocoleopsis"
"Lepidoziaceae","Acromastigum"
"Lepidoziaceae","Amazoopsis"
"Lepidoziaceae","Arachniopsis"
"Lepidoziaceae","Austrolembidium"
"Lepidoziaceae","Bazzania"
"Lepidoziaceae","Chloranthelia"
"Lepidoziaceae","Dendrobazzania"
"Lepidoziaceae","Drucella"
"Lepidoziaceae","Herpetium"
"Lepidoziaceae","Hyalolepidozia"
"Lepidoziaceae","Hygrolembidium"
"Lepidoziaceae","Isolembidium"
"Lepidoziaceae","Kurzia"
"Lepidoziaceae","Lembidium"
"Lepidoziaceae","Lepidozia"
"Lepidoziaceae","Maculia"
"Lepidoziaceae","Mastigobryum"
"Lepidoziaceae","Mastigopelma"
"Lepidoziaceae","Mastigopsis"
"Lepidoziaceae","Micrisophylla"
"Lepidoziaceae","Microlepidozia"
"Lepidoziaceae","Micropterygium"
"Lepidoziaceae","Monodactylopsis"
"Lepidoziaceae","Mytilopsis"
"Lepidoziaceae","Neogrollea"
"Lepidoziaceae","Paracromastigum"
"Lepidoziaceae","Pseudocephalozia"
"Lepidoziaceae","Psiloclada"
"Lepidoziaceae","Pteropsiella"
"Lepidoziaceae","Sprucella"
"Lepidoziaceae","Telaranea"
"Lepidoziaceae","Zoopsidella"
"Lepidoziaceae","Zoopsis"
"Leptodontaceae","Caduciella"
"Leptodontaceae","Lasia"
"Leptodontaceae","Leptodon"
"Leptodontaceae","Leucodontopsis"
"Leptodontaceae","Pseudocryphaea"
"Lepyrodontaceae","Lepyrodon"
"Leskeaceae","Bryonorrisia"
"Leskeaceae","Chileobryon"
"Leskeaceae","Duthiella"
"Leskeaceae","Fabroleskea"
"Leskeaceae","Fabronidium"
"Leskeaceae","Habrodon"
"Leskeaceae","Ishibaea"
"Leskeaceae","Iwatsukiella"
"Leskeaceae","Lescuraea"
"Leskeaceae","Leskea"
"Leskeaceae","Leskeadelphus"
"Leskeaceae","Leskeella"
"Leskeaceae","Lesquereuxia"
"Leskeaceae","Lindbergia"
"Leskeaceae","Mamillariella"
"Leskeaceae","Neolescuraea"
"Leskeaceae","Orthoamblystegium"
"Leskeaceae","Pseudodimerodontium"
"Leskeaceae","Pseudoleskea"
"Leskeaceae","Pseudoleskeella"
"Leskeaceae","Pseudoleskeopsis"
"Leskeaceae","Rigodiadelphus"
"Leskeaceae","Schwetschkea"
"Leucodontaceae","Alsia"
"Leucodontaceae","Antitrichia"
"Leucodontaceae","Astrodontium"
"Leucodontaceae","Bestia"
"Leucodontaceae","Dendroalsia"
"Leucodontaceae","Dozya"
"Leucodontaceae","Dusenia"
"Leucodontaceae","Eoleucodon"
"Leucodontaceae","Felipponea"
"Leucodontaceae","Forsstroemia"
"Leucodontaceae","Leucodon"
"Leucodontaceae","Leucodontella"
"Leucodontaceae","Macouniella"
"Leucodontaceae","Macrosporiella"
"Leucodontaceae","Nogopterium"
"Leucodontaceae","Okamuraea"
"Leucodontaceae","Pterogoniadelphus"
"Leucodontaceae","Pterogonium"
"Leucodontaceae","Scabridens"
"Leucomiaceae","Leucomium"
"Leucomiaceae","Rhynchostegiopsis"
"Liliaceae","Amana"
"Liliaceae","Calochortus"
"Liliaceae","Cardiocrinum"
"Liliaceae","Clintonia"
"Liliaceae","Erythronium"
"Liliaceae","Fritillaria"
"Liliaceae","Gagea"
"Liliaceae","Kinia"
"Liliaceae","Lilium"
"Liliaceae","Lloydia"
"Liliaceae","Medeola"
"Liliaceae","Nomocharis"
"Liliaceae","Notholirion"
"Liliaceae","Oakesiella"
"Liliaceae","Prosartes"
"Liliaceae","Pseudogaltonia"
"Liliaceae","Scoliopus"
"Liliaceae","Streptopus"
"Liliaceae","Tricyrtis"
"Liliaceae","Tritillaria"
"Liliaceae","Tulipa"
"Liliaceae","Wurmbaea"
"Limeaceae","Limeum"
"Limeaceae","Macarthuria"
"Limeaceae","Semonvillea"
"Limnanthaceae","Floerkea"
"Limnanthaceae","Limnanthes"
"Linaceae","Adenolinum"
"Linaceae","Anisadenia"
"Linaceae","Cathartolinum"
"Linaceae","Cliococca"
"Linaceae","Durandea"
"Linaceae","Hebepetalum"
"Linaceae","Hesperolinon"
"Linaceae","Hugonia"
"Linaceae","Indorouchera"
"Linaceae","Linodes"
